ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
599,532,Samesh Basak,25,7,4,1,2
600,533,Bakhshi Pandya,70,8,3,4,3
601,534,Utkarsh Gala,32,4,4,5,1
602,535,Gabriel Chauhan,69,2,1,3,1
603,536,Veer Padmanabhan,25,3,1,4,1
604,537,Robert Bath,32,3,6,5,3
605,538,Rachana Bhatti,66,1,1,2,3
606,539,Aarush Vohra,65,6,5,1,1
607,540,Ryan Rao,50,4,7,3,3
608,541,Sachi Kant,71,2,7,4,3
609,542,Vihaan Ben,37,5,4,3,1
610,543,Aryan Sagar,60,3,3,1,3
611,544,Warhi Vohra,57,1,6,4,1
612,545,Mitali Chopra,20,2,5,2,1
613,546,Samuel Buch,39,9,2,1,3
614,547,Divya Srinivas,74,6,7,4,1
615,548,Gaurangi Pathak,33,6,6,3,1
616,549,Reyansh Saini,54,7,6,1,3
617,550,Chaitaly Kale,59,4,6,2,1
618,551,Riya Borah,63,7,6,3,3
619,552,Samar Wadhwa,39,6,1,2,2
620,553,Arya Grewal,71,4,5,4,2
621,554,Kashish Warrior,25,9,4,1,3
622,555,Netra Kaul,26,3,4,4,1
623,556,Yashica Gade,39,4,7,4,2
624,557,Eta Varkey,29,8,5,1,2
625,558,Chatresh Sachdeva,73,8,1,3,2
626,559,Yashvi Contractor,60,9,1,4,2
627,560,Hiral Murty,27,1,3,1,1
628,561,Anika Datta,70,4,7,5,2
629,561,Ekani Kumar,28,2,5,4,3
630,562,Hiral Raja,57,4,3,1,1
631,563,Sanaya Vasa,26,4,4,2,3
632,563,Advik Bobal,48,4,3,4,2
633,564,Chakradev Krishnan,39,2,6,4,1
634,565,Megha Krishnan,41,4,1,1,3
635,566,Fariq Vohra,74,3,6,4,1
636,567,Maya Bhat,38,4,7,5,2
637,568,Mahika Madan,53,6,3,4,2
638,569,Bachittar Agate,69,9,3,1,1
639,570,Yutika Sanghvi,75,9,7,4,1
640,571,Ojasvi Sanghvi,24,5,3,2,3
641,572,Sachi Raghavan,42,3,5,4,3
642,573,Lajita Kapadia,56,7,3,3,1
643,574,Radha Goyal,41,9,7,3,3
644,575,Arjun Gera,37,8,1,1,3
645,576,Hemang Sathe,72,1,7,2,2
646,577,Oni Muni,55,4,3,5,1
647,578,Lila Aurora,61,8,6,5,3
648,579,Dhriti Venkatesh,71,8,1,3,2
649,580,Ojas Basu,56,5,6,1,3
650,581,Abhimanyu Kota,35,6,3,4,1
651,582,Panini Garde,25,6,4,5,2
652,583,Mohammed Rege,24,2,6,2,2
653,584,Avi Palla,69,2,4,3,2
654,585,Veda Madan,19,5,3,3,2
655,586,Amrita Samra,62,4,2,1,3
656,587,Simon Nath,52,4,7,4,2
657,588,Ekiya Rajagopalan,50,6,3,4,2
658,589,Prisha Natt,51,7,4,2,3
659,590,Krishna Sathe,56,6,2,2,1
660,591,Eesha Gaba,65,6,6,4,2
661,592,Pallavi Nagi,66,7,1,2,1
662,593,Udyati Madan,22,2,5,2,2
663,594,Jeevika Rao,22,9,6,2,2
664,594,Ethan Raval,18,7,2,1,1
665,595,Aahana Banik,61,4,3,5,1
666,595,Jagvi Khalsa,27,6,4,1,3
667,596,Umang Kanda,59,4,4,1,2
668,597,Triveni Dass,39,2,1,2,3
669,598,Ekantika Warrior,71,7,3,5,3
670,599,Charvi Din,25,9,5,2,1
671,600,Darsh Suresh,50,6,4,3,1
672,601,Chatura Ramanathan,61,4,3,3,3
673,602,Quincy Dyal,39,3,3,4,1
674,603,Gopal Mall,66,1,6,1,1
675,604,Fariq Bains,50,5,7,3,3
676,605,Zaid Peri,69,4,3,1,3
677,606,Chandran Munshi,55,9,6,4,3
678,606,Chasmum Sule,35,5,3,1,1
679,607,Ekavir Pai,53,9,3,1,1
680,608,Balhaar Shukla,46,6,7,1,3
681,608,Triveni Viswanathan,36,7,7,3,1
682,609,Bimala Bhalla,66,6,2,1,1
683,609,Frederick De,51,9,5,4,2
684,610,Henry Natt,21,9,7,5,1
685,611,Ijaya Kale,41,6,4,5,3
686,612,Falan Chaudhari,24,2,2,5,2
687,613,Alka Handa,39,4,3,3,2
688,614,Yashvi Desai,61,4,4,3,3
689,615,Anmol Madan,63,7,4,3,3
690,616,Chatresh Kamdar,19,5,5,5,1
691,617,Shivansh Sachar,22,6,4,4,1
692,617,Adya Atwal,64,2,4,3,1
693,618,Tanay Samra,51,3,6,5,2
694,619,Aarini Chatterjee,72,1,5,5,1
695,619,Aditya Bakshi,21,5,5,1,2
696,620,Omkaar Raj,44,9,1,2,1
697,621,Ridhi Kata,61,9,2,2,3
698,622,Isaac Sandhu,55,1,1,3,3
699,623,Arin Virk,55,9,7,2,3
700,624,Idika Mahajan,18,4,2,3,1
701,625,Veda Rajagopal,20,7,1,5,1
702,626,Janaki Tandon,26,1,6,4,3
703,627,Abha Acharya,18,9,5,4,3
704,627,Udarsh Mishra,18,1,7,2,2
705,628,Saumya Patel,57,8,2,4,1
706,629,David Mahajan,63,1,7,3,2
707,630,Charvi Samra,57,4,1,2,2
708,630,Chakradhar Zacharia,51,4,7,5,1
709,631,Faqid Dalal,34,6,7,2,2
710,632,Pallavi Sarraf,53,9,7,4,3
711,633,William Krishnamurthy,28,2,7,1,1
712,634,Udant Patel,29,1,3,5,3
713,634,Xavier Gill,30,3,6,5,1
714,635,Yashvi Varma,46,1,6,4,2
715,636,Parth Lata,25,6,1,3,2
716,637,Jhalak Palla,27,5,2,3,3
717,638,Ishita Tak,20,9,7,3,2
718,639,Hredhaan Butala,74,9,1,2,3
719,640,Charita Tandon,41,5,2,3,3
720,641,Yamini Radhakrishnan,23,1,7,5,1
721,642,Faras Gulati,18,7,2,2,3
722,643,Abhiram Mane,58,7,3,3,1
723,644,Indrajit Char,34,5,1,2,1
724,644,Yutika Kaur,73,2,4,1,2
725,645,Suhani Raj,62,9,1,1,1
726,646,Anamika Edwin,44,2,3,5,1
727,647,Jhalak Ganesh,35,4,7,1,3
728,648,Darsh Kamdar,65,9,4,2,2
729,649,Kamya Nayak,50,3,1,5,2
730,649,Kiaan Sridhar,67,7,5,1,1
731,650,Qarin Dave,36,9,1,5,1
732,651,Vidhi Baral,58,1,4,2,1
733,652,Ishanvi Sharaf,18,4,6,2,1
734,653,Chakrika Sehgal,49,4,3,5,2
735,654,Christopher More,21,6,5,3,2
736,654,Geetika Kade,42,7,1,3,3
737,655,Nachiket Madan,64,4,7,1,3
738,656,Champak Sabharwal,24,6,6,2,1
739,657,Vyanjana Raval,75,4,7,4,2
740,658,Mugdha Sur,72,9,3,4,3
741,659,Rachit Lalla,42,6,2,2,2
742,660,Lakshmi Brahmbhatt,23,8,2,2,2
743,661,Mekhala Loyal,70,9,7,2,1
744,662,Vanya Ramakrishnan,68,2,3,3,1
745,663,Saksham Rege,41,4,4,5,2
746,664,Falak Lad,73,6,3,1,1
747,665,Amruta Mittal,49,4,1,5,1
748,666,Mohini Ghose,24,4,6,3,1
749,667,Kritika Shanker,46,2,4,3,1
750,668,Hemang Sahota,37,9,7,3,3
751,669,Viraj Kurian,43,1,3,5,3
752,670,Ijaya Lal,47,6,7,3,3
753,671,Oscar Vala,28,6,6,3,3
754,672,Sneha Bahri,52,7,4,1,3
755,673,Rohan Bhattacharyya,25,6,6,2,3
756,674,Chandran Karan,66,5,3,2,3
757,675,Janya Chokshi,22,5,6,3,3
758,676,Adya Yohannan,19,7,6,4,3
759,677,Nathan Sundaram,52,6,2,4,1
760,678,Avni Reddy,40,3,5,5,2
761,679,Sanaya Goda,75,8,4,5,2
762,680,Chaitaly Chakraborty,24,2,3,3,2
763,681,Sudiksha Choudhry,40,5,1,2,2
764,682,Darsh Dube,42,1,6,4,2
765,682,Wridesh Rastogi,21,8,6,4,2
766,683,Dakshesh Kar,20,6,5,2,2
767,684,Sai Rajagopalan,70,5,6,5,3
768,685,Vyanjana Dhaliwal,56,2,6,4,3
769,686,Orinder Om,37,8,2,3,3
770,687,Peter Pillai,19,9,1,3,2
771,688,Siya Gill,50,5,4,1,1
772,689,Nitara Thakur,60,8,4,1,1
773,690,Yamini Prabhu,26,6,6,4,2
774,691,Chaaya Vaidya,23,3,2,3,3
775,692,Luke Deol,28,2,1,5,1
776,693,Harsh Sethi,49,4,2,3,2
777,694,Deepa Dar,61,8,2,2,1
778,695,Nathaniel Sundaram,34,9,7,3,2
779,696,Jasmit Rajagopal,56,2,4,5,1
780,697,Eshana Dutta,66,3,4,2,2
781,698,Pratyush Bhagat,39,1,2,2,1
782,699,Anya Kadakia,64,9,2,2,2
783,700,Siya Anand,44,4,6,4,2
784,701,Reva Dhaliwal,34,7,6,3,1
785,701,Chaitaly Shukla,55,2,6,5,3
786,702,Chanchal Raghavan,53,5,5,3,1
787,703,Vedhika Sule,44,1,3,5,3
788,703,Ridhi Dara,43,1,2,2,2
789,704,Charles Sanghvi,25,9,7,2,1
790,705,Jason Chaudhry,27,7,6,5,3
791,706,Tripti Kar,36,6,2,3,1
792,707,Faras Bedi,23,3,3,2,1
793,707,Chavvi Choudhury,18,6,5,5,3
794,708,Chaman Bail,28,8,6,5,2
795,709,Amruta Pau,69,1,7,4,3
796,710,Viraj Sastry,30,5,7,1,3
797,711,Nathan Jani,52,9,3,3,2
798,712,Jeevika Mani,32,2,4,1,1
799,713,Avi Wali,42,8,1,5,1
800,714,Tanay Rajagopalan,28,9,1,1,3
801,715,Nathan Mander,43,1,4,2,3
802,715,Vasatika Bobal,50,1,4,5,1
803,716,Krisha Bose,67,1,1,3,2
804,717,Balveer Bobal,48,6,3,5,2
805,717,Tanmayi Brahmbhatt,56,2,2,5,1
806,718,Yochana Kale,56,3,3,2,2
807,719,Eiravati Char,40,8,6,1,1
808,720,Vedhika Bahri,62,7,4,4,2
809,721,Chaitaly Dhar,27,2,4,1,3
810,721,Lakshit Sahota,66,7,5,2,2
811,722,Yashvi Suresh,27,2,6,5,1
812,723,Hemangini Sidhu,27,4,6,3,1
813,724,Kabir Tata,52,6,5,5,3
814,725,Kevin Viswanathan,28,7,2,4,2
815,726,Saumya Patla,71,6,6,2,1
816,727,Sai Sahni,52,2,4,4,1
817,728,Nitara Tank,61,8,6,5,2
818,728,Krish Zachariah,64,6,2,3,2
819,729,Sanaya Vyas,59,5,5,5,1
820,730,Samuel Sha,18,4,5,3,2
821,731,Gabriel Nori,51,6,1,3,2
822,731,Dayamai Mukhopadhyay,52,9,2,3,2
823,732,Tanay Samra,59,9,4,5,2
824,732,Rushil Jaggi,74,4,2,1,2
825,733,Meghana Vasa,54,6,5,4,1
826,734,Maanav Chakraborty,71,1,5,3,1
827,735,Harish Thaker,59,9,4,5,2
828,736,Pooja Bumb,24,6,5,3,1
829,737,Chandresh Amble,71,5,6,4,1
830,737,Ekalinga Dugal,67,9,1,2,3
831,738,Nisha Deep,27,1,7,3,1
832,739,Hema Koshy,39,6,2,5,1
833,740,Robert Mani,25,1,2,1,2
834,741,Yashvi Suri,71,9,6,3,2
835,742,Atharv Samra,31,7,5,3,2
836,743,Gautami Vaidya,52,9,3,3,3
837,744,Frederick Chaudhary,62,9,3,5,3
838,745,Madhav Badami,41,3,1,3,2
839,746,Ekavir Balasubramanian,32,6,4,4,1
840,746,Nitesh Sridhar,57,8,2,5,3
841,747,Yash Bhatti,63,9,4,1,3
842,748,Faras Jayaraman,55,1,1,5,2
843,749,Peter Chaudhari,71,9,6,3,3
844,750,Faris Saini,41,6,4,1,2
845,751,Saumya Shere,73,6,7,5,3
846,752,Bhavini Sampath,57,9,4,3,3
847,753,Kai Doctor,51,3,6,5,1
848,754,Guneet Mangat,31,3,2,5,1
849,755,Anjali Chowdhury,63,2,6,3,3
850,755,Wriddhish Ramachandran,29,9,2,2,2
851,756,Varsha Swaminathan,65,6,5,5,3
852,757,Ria Shan,71,2,7,2,3
853,758,Maya Bumb,58,9,6,4,2
854,759,Avi Vaidya,39,1,2,1,2
855,760,Frado Naik,18,1,7,4,1
856,761,Yagnesh Yogi,62,9,6,2,1
857,761,Eiravati Chokshi,30,3,1,3,1
858,762,Aarna Kunda,68,9,3,4,3
859,763,Benjamin Subramaniam,63,9,3,4,2
860,764,Maanav Biswas,24,7,2,2,3
861,765,Gopal Doctor,49,8,4,1,1
862,766,Anita Raman,23,1,1,2,2
863,767,Darika Sura,69,8,6,2,1
864,768,Kalpit Sarkar,28,4,5,3,1
865,769,Odika Wali,46,4,7,5,3
866,770,Anusha Chhabra,32,5,7,5,1
867,770,Zinal Contractor,64,1,6,1,1
868,771,Thomas Tank,66,6,3,4,3
869,772,Gunbir Muni,59,7,1,1,1
870,773,Sanaya Garde,25,7,3,2,1
871,774,Reva Sundaram,57,6,3,1,2
872,775,Ekalinga Sandhu,54,9,2,1,2
873,776,Harsh Muni,63,7,5,5,1
874,776,Hardik Mammen,50,5,7,5,1
875,777,Tamanna Badal,21,1,2,2,3
876,778,Liam Shan,27,5,2,1,2
877,779,Shaurya Sidhu,56,8,6,1,1
878,780,Ekapad Chakraborty,47,3,3,5,1
879,781,Rajata Jaggi,19,8,6,5,2
880,782,Bhavya Toor,60,1,6,3,1
881,783,Upma Chaudry,61,9,4,1,2
882,784,Nitara Datta,41,3,3,5,1
883,785,Gabriel Banerjee,65,6,6,2,1
884,786,Teerth Vohra,66,2,7,4,3
885,787,Amruta Kala,44,2,6,2,1
886,788,Ranbir Narula,35,5,1,3,1
887,789,Hemang Manne,45,9,5,4,3
888,790,Jonathan Kulkarni,36,1,1,2,3
889,791,Alexander Saran,26,9,2,2,2
890,792,Ekiya Karpe,26,4,1,4,3
891,793,Rudra Chadha,32,4,4,1,2
892,794,Ekta Ganguly,39,1,1,3,1
893,795,Rachita Mani,26,6,1,3,2
894,796,Amruta Contractor,51,4,3,1,3
895,797,Varenya Grewal,44,6,3,5,3
896,798,Darika Sharaf,38,9,7,2,1
897,799,Christopher Kapadia,74,5,3,1,2
898,800,Balendra Shetty,73,5,2,2,1
899,800,Manan Hegde,53,5,2,2,1
900,801,Arjun Rau,44,5,5,2,1
901,802,Barkha Mandal,70,7,4,2,2
902,803,Ishwar Sangha,50,8,4,3,2
903,804,Nisha Mandal,75,8,6,4,3
904,804,Radha Roy,69,7,4,4,3
905,805,Jai Bera,38,6,5,3,2
906,805,Bhavika Rajagopalan,57,3,3,2,1
907,806,Ubika Wadhwa,73,4,4,5,3
908,807,Ansh Mahal,69,2,6,4,3
909,807,Dayamai Raj,47,2,4,1,1
910,808,Azaan Vig,72,5,1,3,2
911,809,Imaran Sood,54,4,5,5,2
912,810,Tanvi Chandran,24,6,6,1,3
913,811,Dominic Thaman,31,5,2,1,3
914,812,Hemangini More,30,6,6,4,1
915,813,Isaac Varty,36,2,2,3,1
916,814,Alka Char,59,5,7,3,2
917,815,Riya Varty,46,4,6,5,2
918,816,Ishita Sarraf,62,6,2,3,3
919,817,Dakshesh Sodhi,34,9,5,2,2
920,818,Wazir Barman,53,2,1,1,3
921,819,Qasim Agrawal,53,4,2,5,3
922,819,Michael Mallick,26,9,6,3,2
923,820,Rajeshri Padmanabhan,73,2,6,3,1
924,821,Qadim Verma,18,2,2,5,2
925,822,Widisha Sur,32,7,4,1,1
926,823,Yachana Sule,51,9,2,2,2
927,824,Qarin Ram,61,2,6,1,2
928,825,Gaurangi Parsa,50,4,2,5,3
929,826,Chatresh Dhawan,39,6,4,5,2
930,827,Logan Basak,56,6,4,4,1
931,828,Noah Karpe,35,5,6,4,1
932,829,Logan Kamdar,51,6,1,4,1
933,830,Yachana Thaker,64,9,5,1,3
934,831,Ekaraj Chauhan,46,5,3,3,1
935,832,Ranveer Grover,67,3,4,2,1
936,832,Inaya Banerjee,71,3,5,3,2
937,833,Kritika Munshi,40,6,1,4,3
938,833,Jackson Ravel,31,8,2,2,2
939,834,Wahab Parmer,58,5,4,4,3
940,835,Manya Sahota,36,1,5,1,3
941,836,Mohammed Maharaj,54,3,6,1,1
942,837,Manan Nair,31,7,6,3,2
943,838,Jason Wagle,73,4,5,3,1
944,839,Reyansh Swaminathan,55,2,6,1,2
945,840,Farhan Barad,29,5,2,5,1
946,840,Lipika Gala,30,2,6,1,3
947,841,Gagan Badal,27,8,1,5,2
948,842,Edhitha Maharaj,39,6,7,4,2
949,843,Frederick Grewal,34,6,2,2,1
950,844,Gautam Kari,67,3,6,2,2
951,845,Saumya Salvi,32,3,7,4,3
952,846,Idika Sami,73,8,4,1,3
953,847,Riya Nagarajan,29,8,4,4,1
954,848,Nachiket Bumb,29,6,2,3,2
955,849,Hiral Nath,59,6,3,3,1
956,850,Krishna Khatri,50,1,3,5,1
957,851,Harrison Pradhan,62,4,2,5,1
958,851,Panini Sen,44,7,3,2,2
959,852,Yug Jhaveri,61,9,1,3,1
960,852,Januja Borde,60,9,4,3,2
961,853,Odika Pau,18,3,3,3,3
962,854,Balveer Radhakrishnan,70,9,6,4,2
963,855,Guneet Dutt,23,9,4,2,2
964,856,Amrita Patla,73,2,4,5,3
965,857,Shaurya Pathak,21,2,5,1,3
966,858,Gautam Sanghvi,43,6,3,3,2
967,859,Ryan Sethi,74,1,5,5,3
968,860,Amruta Yogi,26,6,7,4,2
969,860,Arunima Prasad,30,1,4,2,3
970,861,Abdul Naidu,37,6,3,2,3
971,862,Jalsa Sheth,21,8,2,5,3
972,863,Yashawini Uppal,52,1,2,1,2
973,864,Hitesh Dhingra,51,6,5,3,3
974,865,Ishwar Singhal,46,2,4,1,2
975,866,Aahana Contractor,21,9,4,4,2
976,867,Nimrat Kota,39,9,5,5,3
977,868,Ayush Mander,19,3,6,2,1
978,869,Qushi Mall,37,3,3,3,3
979,870,Aahana Korpal,19,9,3,1,3
980,871,Frado Dada,65,4,1,2,2
981,872,Aachal Badami,35,8,6,3,2
982,873,Tanvi Raval,47,9,1,3,2
983,874,Oviya Vaidya,70,3,3,5,1
984,875,Ranveer Nayak,30,3,6,1,2
985,875,Laban Sethi,70,8,6,1,2
986,876,Hredhaan Upadhyay,67,7,3,2,3
987,877,Krish Pillai,30,1,4,4,2
988,878,Harini Rai,35,6,4,3,3
989,879,Nathaniel Bhatti,70,1,6,2,1
990,880,Quincy Batra,33,9,1,5,1
991,881,Rajata Parikh,50,2,3,2,2
992,882,Udyati Dara,29,8,6,3,3
993,883,Jack Deo,72,6,7,1,1
994,884,Nakul Varughese,54,3,7,5,2
995,885,Dalaja Luthra,67,7,3,1,2
996,886,Farhan Dave,23,3,5,4,3
997,887,Nimrat Goyal,27,9,5,4,1
998,887,Inaya Badami,45,1,3,1,1
999,888,Ganga Tak,20,1,4,1,3
1000,889,Pranit Wagle,57,9,4,1,1
1001,889,Bhavani Muni,57,7,6,5,1
1002,890,Aayush Savant,49,5,4,1,3
1003,891,Faras Naik,30,1,1,5,1
1004,892,Lakshit Sibal,18,4,4,1,3
1005,893,Charvi Swaminathan,70,3,4,4,2
1006,894,Adweta Sridhar,20,7,5,1,3
1007,894,Yashodhara Bakshi,47,2,2,1,3
1008,895,Jack Virk,33,4,7,5,3
1009,896,Tanvi Bhakta,39,2,1,3,3
1010,897,Dipta Murthy,27,9,7,4,3
1011,898,Nitesh Kala,43,6,1,3,1
1012,899,Adya Kumar,26,4,7,1,3
1013,900,Lakshmi Subramanian,74,5,6,5,2
1014,901,Henry Ganguly,23,2,5,4,2
1015,902,Ganga Natarajan,47,4,1,4,3
1016,903,Theodore Agarwal,64,8,3,1,2
1017,904,Anika Varma,46,2,5,4,3
1018,905,Ekansh Kurian,30,8,6,5,2
1019,906,Udarsh Babu,18,7,1,5,3
1020,907,Nikita Bala,64,1,4,3,1
1021,908,Devansh Chada,45,3,6,2,3
1022,909,Naveen Sawhney,64,4,7,4,3
1023,909,Owen Mannan,73,9,5,5,1
1024,910,Ayushman Tailor,55,6,7,2,2
1025,910,Ayush Boase,48,9,7,2,2
1026,911,Isha Deo,45,7,2,1,1
1027,912,Harsh Rai,53,2,5,2,3
1028,913,Yuvraj Dalal,18,2,5,2,2
1029,914,Tripti Joshi,57,1,7,4,3
1030,915,Bahadurjit Deol,39,2,6,4,2
1031,916,Naveen Sami,22,7,5,5,3
1032,917,Bhavika Mitter,54,7,2,5,2
1033,918,Ekanta Sandhu,50,9,7,1,3
1034,919,Balveer Ratta,31,5,1,3,2
1035,920,Meera Sanghvi,46,7,7,4,2
1036,921,Aahana Morar,54,9,3,1,3
1037,922,Megha Ramesh,56,9,5,5,1
1038,923,Anjali Tara,33,3,3,4,1
1039,924,Maya Balay,48,9,4,2,2
1040,924,Bimala Sachdev,50,6,4,3,2
1041,925,Aayush Devan,71,3,7,4,3
1042,926,Garima Sant,65,6,7,1,2
1043,927,Gauri Butala,60,6,7,2,2
1044,928,Geetika Bhardwaj,26,4,5,5,3
1045,928,Sathvik Modi,32,5,6,4,2
1046,929,Chatresh Khurana,45,4,4,1,1
1047,930,Madhav Parsa,18,1,1,2,1
1048,931,Zansi Rajagopal,73,9,1,3,3
1049,932,Lipika Bir,28,1,2,1,1
1050,933,Devansh Sura,74,8,7,5,2
1051,934,Ekalinga Mishra,27,7,3,1,3
1052,935,Megha Kadakia,39,4,5,1,3
1053,936,Warinder Parmar,33,8,2,2,2
1054,937,Forum Wason,56,2,4,5,2
1055,938,Balvan Ravi,63,2,5,5,2
1056,939,Tanmayi Dass,39,3,1,2,3
1057,940,Bahadurjit Mody,35,8,5,5,2
1058,941,Ekavir Srinivasan,50,4,1,1,3
1059,942,Ekavir Lad,51,8,5,4,1
1060,943,Charles Mistry,57,1,2,2,3
1061,944,Zilmil Kar,45,5,1,3,1
1062,945,Dakshesh Comar,66,3,3,5,3
1063,946,Triveni Balan,24,7,6,5,1
1064,947,Pranav Ratta,49,4,7,2,3
1065,948,Ekanta Mallick,61,9,5,1,2
1066,949,Yatan Vasa,23,5,2,1,1
1067,949,Dalbir Nagi,35,1,4,2,3
1068,950,Tanveer Kadakia,55,8,7,3,3
1069,951,Neha Dada,32,4,3,1,2
1070,952,Azaan Mittal,75,6,2,2,1
1071,952,Tanveer Tara,40,6,7,3,3
1072,953,Ekanta Bawa,31,8,7,1,2
1073,954,Ekaraj Mistry,57,9,7,5,1
1074,955,Shivansh Din,65,9,2,1,1
1075,956,Amruta Krishna,23,3,1,2,3
1076,957,Samar Cherian,61,6,7,4,1
1077,957,Krisha Dugar,39,3,7,3,3
1078,958,Hemangini Gola,53,3,6,5,1
1079,959,Yashawini Mital,43,4,7,5,3
1080,960,William Kala,58,7,3,5,1
1081,961,Thomas Modi,58,3,5,1,2
1082,962,Qushi Dass,40,4,4,2,2
1083,963,Aditya Wali,48,7,3,2,3
1084,963,Kavya Gupta,65,7,1,4,2
1085,964,Ridhi Khurana,73,1,1,5,2
1086,965,Qasim Dhillon,44,8,3,5,2
1087,966,Rushil Dora,54,9,7,1,1
1088,967,Utkarsh Bahri,34,2,2,3,3
1089,968,Gauri Kala,49,8,6,2,3
1090,969,Radhika Venkatesh,29,7,5,4,1
1091,970,Adweta Peri,25,4,7,3,2
1092,971,Tarak Panchal,57,7,7,2,1
1093,972,Oeshi Patel,65,7,7,3,1
1094,973,Utkarsh Soman,26,9,1,4,3
1095,974,Netra Parmer,18,8,1,2,3
1096,975,Ati Soman,56,1,1,1,1
1097,976,Lila Sarna,56,9,5,1,3
1098,977,Omya Kant,19,3,3,3,2
1099,978,Vivaan Rastogi,53,1,4,4,1
1100,979,Xiti Behl,50,8,4,3,1
1101,980,Mitali Rout,43,1,5,1,1
1102,981,Sara Saxena,45,5,5,3,3
1103,982,Urishilla Singhal,33,3,4,2,1
1104,983,Harrison Gandhi,62,5,6,2,1
1105,983,Gayathri Ratti,74,2,2,1,3
1106,984,Atharv Goda,49,4,3,3,2
1107,984,Manbir Vaidya,62,4,6,3,2
1108,985,Darpan Kuruvilla,34,2,7,3,1
1109,986,Chatura Karpe,64,7,7,4,2
1110,987,Aashi Sunder,26,2,1,2,2
1111,988,Mitesh Krishnan,55,6,5,4,2
1112,989,Karan Thaman,18,3,7,1,1
1113,990,Gautami Nath,59,3,4,4,2
1114,991,Urmi Nazareth,38,9,2,5,2
1115,992,Ati Agarwal,48,8,5,1,3
1116,993,Saumya Chawla,53,5,6,2,3
1117,994,Yoshita Palla,61,5,6,1,1
1118,994,Madhav Misra,44,3,4,3,2
1119,995,Wakeeta Gera,23,3,3,1,1
1120,996,Naksh Babu,29,4,1,2,1
1121,997,Urmi Bandi,22,5,2,1,2
1122,998,Vritti Kala,61,6,7,5,1
1123,999,Avi Peri,45,3,3,3,3
1124,1000,Dalaja Sheth,39,7,6,2,3
1125,1001,Saumya Mangat,54,3,4,4,2
1126,1001,Devika Barad,22,2,6,2,1
1127,1002,Falan Ram,46,4,2,5,2
1128,1003,Laksh Jaggi,66,4,5,5,2
1129,1004,Diya Dugar,21,3,3,2,1
1130,1005,Vasatika Choudhry,62,3,3,2,3
1131,1006,Meghana Saraf,38,1,2,4,3
1132,1007,Bhavani Sinha,66,8,3,2,1
1133,1008,Rohan Sampath,53,9,1,5,3
1134,1009,Neel Srivastava,44,4,2,3,2
1135,1010,Gagan Sunder,49,6,3,3,3
1136,1011,Daksha Hari,49,6,2,1,2
1137,1012,Lavanya Majumdar,65,8,3,3,1
1138,1013,Siya Mohan,19,3,5,1,3
1139,1014,Aarnav Char,51,2,6,5,2
1140,1015,Vedhika Hari,44,4,1,4,3
1141,1016,Gagan Kapadia,42,2,5,3,3
1142,1017,Megha Singhal,50,4,3,5,2
1143,1018,Jeet Bhagat,40,8,3,2,2
1144,1019,Chaitaly Kanda,28,8,5,1,1
1145,1020,Mohammed Bhargava,24,6,4,4,1
1146,1021,Raksha Dhar,45,8,6,5,3
1147,1022,Wazir Wason,46,3,5,5,3
1148,1023,Akshay Sule,56,1,1,2,3
1149,1023,Prisha Manda,51,1,4,2,1
1150,1024,Aditya Vora,28,4,4,4,1
1151,1025,Shivani Saran,41,5,2,2,2
1152,1026,Akshay Contractor,62,6,7,2,3
1153,1027,Ishaan Keer,59,4,1,3,1
1154,1028,Jai Thakkar,37,7,2,3,3
1155,1029,Neelima Mistry,35,1,6,1,3
1156,1030,Balendra Balakrishnan,59,6,2,1,2
1157,1030,Priya Om,64,3,6,2,3
1158,1031,Daniel Sachdev,39,7,5,5,3
1159,1032,Victor Sami,47,7,5,3,1
1160,1033,Yutika Vyas,69,3,6,4,3
1161,1034,Ikbal Chakraborty,23,6,7,2,1
1162,1035,Jonathan Dua,53,9,5,2,3
1163,1036,Krishna Sibal,51,1,3,5,3
1164,1037,Brijesh Mital,21,9,3,3,1
1165,1038,Balveer Shan,51,2,3,5,1
1166,1038,Divya Tailor,53,6,3,5,1
1167,1039,Wahab Agate,70,5,6,3,3
1168,1040,Abeer Nagi,23,5,5,3,2
1169,1041,Lajita Kar,23,6,6,2,2
1170,1042,Jagrati Nayar,37,9,5,2,2
1171,1043,Qushi Upadhyay,37,7,4,5,2
1172,1044,Yutika Manda,26,6,5,1,2
1173,1045,Chandran Pai,37,8,5,3,3
1174,1046,Riya Gill,39,8,5,3,2
1175,1046,Nimrat Padmanabhan,22,2,7,2,3
1176,1047,Parth Sunder,71,3,1,1,2
1177,1047,Manthan Brahmbhatt,60,7,3,4,2
1178,1048,William Kakar,25,9,1,4,2
1179,1049,Nihal Hayre,68,1,2,4,1
1180,1050,Chatura Srivastava,29,9,2,4,3
1181,1051,Yashica Shah,53,1,2,5,1
1182,1052,Ganga Iyer,39,3,7,2,2
1183,1053,Anjali Dutta,71,1,5,5,2
1184,1054,Madhav Varty,56,3,2,4,3
1185,1055,Ryan Magar,27,2,4,4,2
1186,1056,Hemangini Shenoy,43,9,1,1,2
1187,1057,Samaksh Sathe,49,6,5,4,3
1188,1058,Aayush Rattan,60,1,6,5,3
1189,1058,Abha Varty,72,7,4,5,2
