EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
337,9,116,3,2,KGID100337,Jason,2002-08-10,2,8,0,2018-01-08
338,4,294,1,5,KGID100338,Gavin,1992-01-07,2,1,0,2011-10-26
339,15,280,1,4,KGID100339,Ansh,1969-05-13,1,4,0,2001-05-04
340,2,231,1,1,KGID100340,Jeremiah,1996-08-12,2,2,0,1996-12-23
341,8,108,5,5,KGID100341,Sarthak,1989-03-10,2,7,0,2017-08-23
342,5,106,5,1,KGID100342,Viraj,1979-08-26,2,5,0,1995-01-07
343,6,166,8,3,KGID100343,Aarnav,1977-10-02,2,5,0,2023-06-16
344,4,70,7,4,KGID100344,Kalpit,1987-06-26,1,5,0,2017-02-23
345,5,68,1,6,KGID100345,Imaran,1991-12-15,2,4,0,1990-11-17
346,13,251,1,6,KGID100346,Alexander,1980-09-30,2,7,0,2016-10-21
347,3,325,4,1,KGID100347,Ekiya,1968-01-29,2,5,0,1999-01-09
348,12,233,7,3,KGID100348,Jonathan,1994-12-09,1,2,0,2007-11-20
349,15,326,4,3,KGID100349,Devansh,1985-02-11,1,7,0,2016-06-14
350,14,109,2,3,KGID100350,Yochana,1989-06-17,2,6,0,2005-05-15
351,5,290,5,3,KGID100351,Timothy,2002-06-23,1,1,0,1991-06-23
352,15,9,1,2,KGID100352,Charvi,1984-06-10,2,8,0,2022-10-11
353,14,104,9,2,KGID100353,Darsh,2004-06-10,2,3,0,2018-10-22
354,9,48,4,3,KGID100354,Pooja,1992-11-17,1,6,0,2006-09-02
355,6,27,2,3,KGID100355,Sachi,1970-03-19,1,7,0,1992-09-30
356,4,1,1,1,KGID100356,Manbir,1969-12-03,1,4,0,1999-05-09
357,15,5,1,3,KGID100357,Ekta,1981-08-02,1,7,0,2010-04-24
358,16,37,1,1,KGID100358,Chaitaly,1984-04-12,1,2,0,2010-08-02
359,10,71,2,2,KGID100359,Hardik,1996-11-02,1,2,0,1993-11-21
360,1,313,4,4,KGID100360,Tanveer,1983-05-29,2,4,0,2020-03-12
361,5,211,3,4,KGID100361,Odika,1980-01-13,1,2,0,2005-06-02
362,5,64,3,4,KGID100362,Ojasvi,1994-06-28,2,7,0,2000-08-17
363,5,127,1,1,KGID100363,Dhriti,1992-02-07,1,5,0,2002-09-23
364,1,155,1,5,KGID100364,Michael,1992-11-27,1,7,0,2006-02-15
365,2,123,2,1,KGID100365,Gavin,1998-04-09,1,8,0,1993-03-03
366,3,271,5,1,KGID100366,Gopal,1995-01-17,2,6,0,2002-09-02
367,14,188,3,2,KGID100367,Kalpit,1988-01-30,2,2,0,2009-12-09
368,3,8,1,1,KGID100368,Forum,1992-04-14,1,7,0,2003-12-20
369,14,217,4,1,KGID100369,Pallavi,1999-08-13,1,5,0,2014-07-08
370,3,262,6,2,KGID100370,Bhavna,1989-09-16,2,7,0,2001-12-15
371,3,159,4,6,KGID100371,Yashica,1975-05-14,1,1,0,2012-04-30
372,14,60,2,5,KGID100372,Udarsh,1998-11-04,1,5,0,2001-11-26
373,6,62,1,2,KGID100373,Jhalak,1971-09-29,1,3,0,1999-06-22
374,12,268,3,6,KGID100374,Upkaar,1997-05-12,2,3,0,2018-09-26
375,9,61,4,1,KGID100375,Atharv,1990-01-10,2,7,0,2012-05-13
376,3,135,4,5,KGID100376,Amara,1968-07-25,1,8,0,1999-04-17
377,12,29,2,5,KGID100377,Dayamai,2001-08-04,1,6,0,2001-12-08
378,4,294,4,1,KGID100378,Pratyush,1999-09-06,1,1,0,2009-04-03
379,1,126,1,3,KGID100379,Nandini,1970-01-25,2,3,0,2015-03-12
380,2,284,5,6,KGID100380,Azaan,1970-11-21,2,4,0,2008-01-14
381,14,164,1,1,KGID100381,Krisha,1983-01-11,2,2,0,2001-08-04
382,2,92,1,5,KGID100382,Kala,1979-01-09,1,7,0,2001-01-11
383,15,145,4,3,KGID100383,Frado,2000-03-06,2,2,0,1995-04-16
384,1,189,1,5,KGID100384,Chandran,1992-06-06,2,4,0,1999-04-02
385,16,101,4,5,KGID100385,Panini,1985-06-18,1,3,0,2005-01-11
386,14,13,1,3,KGID100386,Anjali,1975-06-21,1,6,0,2007-06-03
387,13,158,1,5,KGID100387,Hemani,1983-05-27,1,7,0,1999-08-19
388,2,73,4,1,KGID100388,Vidhi,1986-12-28,1,4,0,2000-06-26
389,14,191,2,6,KGID100389,Thomas,1982-02-12,1,2,0,2010-05-18
390,13,39,3,1,KGID100390,Abhimanyu,1975-01-21,2,3,0,2022-02-21
391,9,162,6,4,KGID100391,Laksh,1995-10-08,2,6,0,1999-11-04
392,8,39,7,2,KGID100392,Jagdish,1967-10-12,1,3,0,2015-05-26
393,15,239,2,1,KGID100393,Parth,1972-04-09,2,4,0,2008-02-09
394,15,136,5,1,KGID100394,Victor,1986-01-02,1,5,0,2018-05-02
395,2,111,5,3,KGID100395,Irya,1970-02-28,1,2,0,2019-04-20
396,12,203,3,6,KGID100396,Brijesh,1983-08-20,2,5,0,2005-08-19
397,6,16,7,4,KGID100397,Faras,1999-05-24,1,2,0,2009-07-29
398,5,63,1,2,KGID100398,Nidhi,1993-09-29,1,4,0,2004-03-14
399,12,323,6,1,KGID100399,Ishwar,1982-06-25,2,2,0,2022-11-07
400,3,102,6,4,KGID100400,Onveer,1997-02-21,1,2,0,2011-01-06
401,11,63,1,4,KGID100401,Janaki,1970-10-03,1,3,0,2018-09-17
402,14,203,2,4,KGID100402,Yagnesh,1983-08-13,2,3,0,2003-08-13
403,6,141,1,2,KGID100403,Farhan,1982-02-19,1,4,0,2000-07-19
404,16,211,5,4,KGID100404,Harinakshi,1975-09-10,1,2,0,2016-06-28
405,5,215,1,5,KGID100405,Faraj,1986-05-20,1,1,1,1993-11-16
406,12,246,3,4,KGID100406,Yashvi,1974-09-01,2,6,0,2016-05-23
407,6,14,2,2,KGID100407,Indali,1994-05-29,1,5,0,2017-11-04
408,16,272,2,5,KGID100408,Manbir,1976-03-27,1,3,0,1994-12-24
409,8,137,3,6,KGID100409,Rudra,1973-11-29,1,4,0,1995-03-14
410,13,182,6,2,KGID100410,Faqid,1974-01-18,1,4,0,2016-04-11
411,12,303,1,6,KGID100411,Wakeeta,1984-08-29,2,3,0,2009-03-02
412,7,253,3,2,KGID100412,Saumya,1992-09-11,2,1,0,2019-12-28
413,8,309,1,5,KGID100413,Ekantika,1999-06-22,2,1,0,2011-04-29
414,7,67,2,2,KGID100414,Matthew,1983-10-07,2,1,0,2005-12-11
415,5,57,5,3,KGID100415,Chavvi,1996-12-16,1,6,0,2010-02-09
416,13,301,1,3,KGID100416,Indira,1986-04-07,2,3,1,2000-07-21
417,14,328,7,6,KGID100417,Siya,1968-11-19,2,3,0,2002-07-15
418,12,115,4,2,KGID100418,Bhavini,1970-05-02,2,5,0,2019-05-21
419,10,66,1,1,KGID100419,Gautam,1990-04-01,2,1,0,2007-03-29
420,11,314,1,5,KGID100420,Turvi,1988-12-19,1,8,0,2022-06-11
421,3,122,2,3,KGID100421,Benjamin,1984-02-19,1,2,0,2017-07-14
422,11,229,1,2,KGID100422,Raghav,1979-05-23,1,2,0,2006-03-04
423,4,1,1,4,KGID100423,Matthew,2002-12-06,2,3,0,2005-04-26
424,16,194,2,4,KGID100424,Hemal,2003-11-04,1,8,0,1992-11-13
425,8,84,2,1,KGID100425,Orinder,1968-12-10,2,1,0,2014-01-22
426,4,38,2,4,KGID100426,Reva,1986-11-19,1,2,0,2010-09-25
427,3,174,3,5,KGID100427,Januja,1981-04-16,2,1,0,1999-08-14
428,6,311,5,2,KGID100428,Nilima,1996-02-24,1,2,0,2013-01-30
429,7,210,4,6,KGID100429,Charles,1996-09-11,2,5,0,2012-01-04
430,4,26,2,5,KGID100430,Dominic,1979-09-10,2,3,0,2008-12-20
431,1,219,1,6,KGID100431,Libni,1978-01-03,2,4,0,2014-08-10
432,7,88,3,1,KGID100432,Mason,1979-10-30,2,2,0,2009-10-24
433,13,242,2,6,KGID100433,Lohit,2001-05-31,2,2,0,2000-07-19
434,13,95,2,4,KGID100434,Manya,1972-04-06,2,3,0,2014-02-06
435,9,226,2,2,KGID100435,Frado,1978-12-12,2,1,0,2002-10-22
436,4,44,4,5,KGID100436,Falguni,1997-08-01,2,4,0,2012-10-13
437,13,268,2,5,KGID100437,Girik,1991-05-26,2,4,0,2004-05-24
438,3,203,6,6,KGID100438,Janaki,1968-03-02,1,3,0,2000-07-02
439,15,89,7,2,KGID100439,Tanish,1980-02-20,1,4,0,2016-01-19
440,14,41,8,4,KGID100440,Rehaan,1975-11-16,1,3,0,1994-09-05
441,9,164,6,1,KGID100441,Faras,1978-06-09,1,7,0,2016-10-17
442,11,142,3,1,KGID100442,Yashica,1996-01-07,2,2,0,2018-05-24
443,5,291,3,1,KGID100443,Baljiwan,1991-12-26,1,2,0,2019-10-19
444,12,211,1,6,KGID100444,Karan,1989-08-04,2,8,0,1995-03-31
445,9,207,1,5,KGID100445,Pratyush,1998-04-03,2,1,0,2016-03-20
446,11,122,1,4,KGID100446,Noah,1994-03-06,2,6,0,1991-06-27
447,10,160,1,4,KGID100447,Janya,1992-07-09,1,4,0,1998-01-28
448,15,165,1,4,KGID100448,Sachi,1990-02-01,1,4,0,2015-08-01
449,14,249,4,3,KGID100449,Saumya,1976-02-25,1,3,0,1998-02-17
450,13,70,4,5,KGID100450,Upasna,2000-12-10,1,3,0,1996-08-06
451,7,30,1,4,KGID100451,Ridhi,1984-07-29,1,6,0,1999-08-01
452,9,189,5,5,KGID100452,Lavanya,1986-02-06,2,2,0,2004-03-26
453,8,191,2,4,KGID100453,Neel,1997-09-20,1,8,0,2017-03-30
454,12,177,1,3,KGID100454,Lakshit,1999-10-18,1,5,0,1991-10-10
455,2,84,5,2,KGID100455,Vasana,1999-11-02,1,4,0,2008-11-08
456,9,334,2,1,KGID100456,Harshil,1993-10-25,1,8,0,2007-07-17
457,6,308,5,2,KGID100457,Jeet,1978-01-15,2,5,0,2015-12-12
458,9,217,5,3,KGID100458,Anjali,1984-02-13,2,5,0,2007-06-15
459,10,267,5,4,KGID100459,Rajeshri,1970-11-20,1,1,0,2020-12-15
460,12,288,3,5,KGID100460,Shravya,2000-03-23,2,5,0,2021-08-20
461,16,33,2,3,KGID100461,Oeshi,1969-06-18,2,5,0,2007-01-25
462,10,97,1,2,KGID100462,Warinder,1981-10-13,1,7,0,1992-10-10
463,5,14,4,3,KGID100463,Udarsh,1968-07-14,2,7,0,2021-08-24
464,2,299,4,5,KGID100464,Gautami,1996-10-10,1,6,0,1994-09-05
465,8,274,3,4,KGID100465,Bhavini,2001-06-09,2,5,0,2006-01-23
466,6,151,1,2,KGID100466,Liam,1995-07-28,2,3,0,2005-12-13
467,11,336,1,3,KGID100467,Abdul,2001-01-04,1,5,0,1990-08-24
468,11,191,1,3,KGID100468,Tanveer,1998-05-22,2,2,0,2008-08-29
469,3,242,5,5,KGID100469,Pallavi,1971-08-10,1,7,0,1999-10-18
470,14,28,5,2,KGID100470,Charvi,1972-01-01,1,4,0,1998-02-08
471,15,74,2,6,KGID100471,Tanvi,1969-10-25,1,2,0,2018-06-12
472,6,161,3,1,KGID100472,Xalak,1989-07-28,2,5,0,1990-07-24
473,6,296,4,4,KGID100473,Yutika,1988-10-08,1,3,0,2014-06-06
474,14,207,2,4,KGID100474,Bishakha,1983-05-18,2,1,0,2010-11-26
475,7,192,7,3,KGID100475,Wridesh,1988-08-10,1,1,0,1996-05-15
476,8,116,4,3,KGID100476,Frederick,1986-11-11,2,3,0,2002-04-05
477,10,86,1,1,KGID100477,Yashica,1996-08-04,2,5,0,2007-04-05
478,11,223,5,2,KGID100478,Anmol,1981-12-09,2,8,0,2005-12-26
479,7,85,7,4,KGID100479,Lila,2003-10-17,1,4,0,1998-08-16
480,5,109,4,5,KGID100480,Amol,1980-09-15,1,2,0,1992-04-18
481,2,193,5,3,KGID100481,Wridesh,1994-08-12,1,1,0,2011-05-12
482,1,25,4,4,KGID100482,Gaurangi,1972-06-06,2,7,0,2001-12-23
483,9,243,4,2,KGID100483,Hamsini,1997-08-05,1,5,0,1995-12-15
484,4,267,1,5,KGID100484,Ucchal,2003-10-14,1,7,0,2006-04-09
485,4,262,4,1,KGID100485,Qabil,1997-07-09,2,2,0,1992-02-23
486,16,102,3,3,KGID100486,Tanvi,1968-11-10,1,6,0,1996-11-08
487,10,83,1,4,KGID100487,Ryan,2000-04-08,1,8,0,2000-09-24
488,1,7,4,1,KGID100488,Dayita,1986-07-25,2,3,0,2023-08-18
489,3,52,6,6,KGID100489,Urvashi,1976-11-12,1,8,1,2015-08-12
490,10,136,2,1,KGID100490,Rayaan,1978-01-29,1,1,0,2019-04-25
491,12,161,2,1,KGID100491,Champak,1999-07-13,1,1,0,2001-04-14
492,5,332,1,3,KGID100492,Jeet,1997-01-26,2,5,0,2004-11-09
493,3,191,5,2,KGID100493,Mugdha,1994-12-30,1,7,0,2020-06-01
494,15,140,5,6,KGID100494,Libni,1980-01-15,2,7,0,1996-05-08
495,6,58,1,6,KGID100495,Widisha,1981-01-31,1,3,0,2017-02-08
496,16,292,4,2,KGID100496,Amara,1997-02-19,2,6,0,2014-09-20
497,5,248,6,1,KGID100497,Farhan,1983-06-05,2,8,0,2023-11-01
498,9,336,2,6,KGID100498,Pranit,1987-09-05,1,6,0,2000-12-02
499,4,222,4,2,KGID100499,Fariq,1979-08-17,2,6,0,2000-01-20
500,13,77,5,5,KGID100500,Sanaya,1989-10-16,1,1,0,2004-06-27
501,6,259,5,4,KGID100501,Sachi,1980-07-02,1,2,0,1991-06-10
502,11,124,2,3,KGID100502,Ira,1990-03-30,1,4,0,2004-10-15
503,13,207,5,1,KGID100503,Dakshesh,1970-04-09,2,8,0,2011-09-04
504,15,46,5,4,KGID100504,Januja,1986-06-24,2,2,1,2015-07-01
505,1,53,2,1,KGID100505,Nathaniel,2002-09-30,1,2,0,1994-11-09
506,10,261,3,6,KGID100506,Raksha,1968-10-12,2,6,0,1992-04-14
507,2,115,5,3,KGID100507,Jeevika,1980-11-22,2,6,0,2022-04-13
508,4,50,4,2,KGID100508,Bachittar,1989-11-18,1,6,0,2013-02-01
509,10,281,3,6,KGID100509,Kamala,1981-04-04,1,1,0,2015-12-11
510,16,72,5,6,KGID100510,Laksh,1987-01-31,2,2,0,2003-07-14
511,7,97,1,4,KGID100511,Arya,1976-09-23,1,8,0,1993-11-09
512,7,174,1,4,KGID100512,Quincy,1985-12-16,1,2,0,2003-02-27
513,15,235,4,5,KGID100513,Jacob,1977-03-06,1,8,0,1998-11-07
514,2,284,6,5,KGID100514,Sanaya,1975-06-07,2,3,0,2010-10-21
515,6,66,1,6,KGID100515,Vritti,1974-11-25,2,7,0,1994-08-13
516,8,141,2,3,KGID100516,Ethan,1984-03-21,2,8,0,2020-07-21
517,5,212,3,6,KGID100517,Sai,2004-05-24,2,6,0,2017-07-22
518,7,103,1,6,KGID100518,Ekaja,1992-03-15,2,6,0,2014-02-15
519,5,333,8,2,KGID100519,Bina,2000-06-22,2,2,0,2018-12-12
520,16,299,3,6,KGID100520,Owen,1996-11-10,2,5,0,2007-04-19
521,14,7,3,1,KGID100521,Jairaj,2003-12-12,2,3,0,2016-12-05
522,2,103,1,2,KGID100522,Warjas,1996-09-26,2,5,0,1990-11-23
523,2,152,1,5,KGID100523,Jyoti,1984-10-14,1,6,0,2023-06-04
524,4,316,5,6,KGID100524,Kai,1990-02-19,1,7,0,1992-12-06
525,10,25,6,4,KGID100525,Dayamai,1982-03-24,2,6,0,2014-05-17
526,2,7,4,2,KGID100526,Varenya,1986-12-11,2,4,0,2016-02-25
527,12,302,3,5,KGID100527,Ethan,1972-02-17,1,4,0,2000-10-11
528,6,39,1,2,KGID100528,Ethan,1984-02-22,1,7,0,2013-02-14
529,9,285,1,2,KGID100529,Hemangini,1972-03-29,2,1,0,2018-03-10
530,5,21,1,3,KGID100530,Qabil,1995-11-26,1,5,0,1994-05-22
531,12,38,4,3,KGID100531,Yadavi,2001-03-11,1,3,0,1991-11-20
532,6,213,3,4,KGID100532,Jeet,1986-08-31,1,6,0,2000-05-04
533,7,170,2,3,KGID100533,Neel,1979-06-07,1,8,1,2014-02-12
534,1,59,4,4,KGID100534,Hiral,2002-07-21,1,4,0,2007-08-23
535,11,196,6,1,KGID100535,Bhanumati,1998-10-17,2,5,0,1998-07-10
536,10,13,6,3,KGID100536,Anvi,1972-02-15,2,8,0,2000-04-18
537,7,165,3,1,KGID100537,Girik,1986-02-02,1,1,0,1995-09-26
538,7,323,4,6,KGID100538,Mitesh,1973-10-29,2,2,0,2011-03-26
539,14,332,5,1,KGID100539,Geetika,1998-09-01,1,1,0,2009-03-01
540,11,20,1,1,KGID100540,Ayush,1970-07-01,1,5,0,2022-04-02
541,8,133,2,4,KGID100541,Alka,1991-08-03,2,7,0,2016-01-29
542,13,61,3,6,KGID100542,Omaja,1990-05-13,1,1,0,1991-01-12
543,3,184,6,1,KGID100543,Bimala,1991-03-31,2,5,0,2000-04-09
544,10,225,2,6,KGID100544,Yash,1997-04-08,1,8,0,2013-04-16
545,8,70,4,5,KGID100545,Chameli,1984-04-10,2,3,0,2013-05-31
546,12,6,3,5,KGID100546,Nakul,1983-10-05,1,2,0,2006-06-19
547,13,276,3,1,KGID100547,Samar,1980-01-30,2,4,0,1994-11-20
548,12,109,2,6,KGID100548,Eiravati,1994-08-29,1,3,0,2019-04-08
549,9,100,1,6,KGID100549,Mohini,1972-05-01,1,8,0,2002-08-07
550,3,149,4,3,KGID100550,Hitesh,1979-04-20,1,4,0,2005-11-10
551,16,170,2,6,KGID100551,Amara,1984-02-17,1,2,0,1994-10-16
552,3,100,2,4,KGID100552,Chandresh,1978-03-26,2,5,0,2003-01-23
553,5,290,3,3,KGID100553,Omya,1976-09-05,2,3,0,2019-06-03
554,8,114,4,6,KGID100554,Nathaniel,1997-08-05,2,5,0,2021-09-30
555,5,170,5,4,KGID100555,Dhriti,1974-07-08,2,6,0,1995-06-02
556,16,283,1,6,KGID100556,Yutika,1984-10-07,1,5,0,2019-11-21
557,5,276,1,6,KGID100557,Widisha,1968-05-08,1,2,0,2022-02-19
558,1,298,3,5,KGID100558,Yashasvi,1984-05-30,1,1,0,1998-03-09
559,16,335,4,3,KGID100559,Ira,1969-04-17,2,4,0,1999-07-26
560,10,69,2,5,KGID100560,Upma,1978-01-24,1,7,0,1990-04-12
561,1,123,5,5,KGID100561,Hritik,1983-06-09,1,3,0,2020-01-02
562,6,290,7,6,KGID100562,Jasmit,1995-10-04,1,8,0,2002-06-11
563,2,113,4,2,KGID100563,Nandini,1969-05-21,1,5,0,2009-02-06
564,2,106,3,3,KGID100564,Janani,1987-12-18,2,8,0,1992-07-02
565,2,21,8,3,KGID100565,Yamini,1984-02-27,1,5,0,2008-09-11
566,9,297,3,2,KGID100566,Jagat,1972-04-02,2,7,0,1993-04-15
567,3,265,1,2,KGID100567,Kashvi,1996-11-27,2,6,0,2001-07-12
568,12,250,4,5,KGID100568,Jasmit,1995-06-06,1,3,0,1996-10-07
569,8,40,3,3,KGID100569,Yashodhara,1982-05-06,1,3,0,1991-05-15
570,12,309,4,1,KGID100570,Balvan,1972-07-25,1,7,0,2001-04-28
571,4,247,4,4,KGID100571,Urvi,1986-09-16,1,3,0,1995-01-24
572,14,12,1,2,KGID100572,Yutika,1972-08-31,1,3,0,2021-08-31
573,2,294,1,2,KGID100573,Eiravati,1973-07-04,2,3,0,2023-09-06
574,13,307,7,6,KGID100574,Chandani,1989-06-18,1,5,0,2007-04-01
575,7,230,3,4,KGID100575,Yashodhara,1987-03-11,2,3,0,2014-02-05
576,14,308,1,5,KGID100576,Chandani,1985-01-24,1,5,0,1990-07-26
577,11,233,3,1,KGID100577,Garima,1992-06-04,1,7,0,2023-04-26
578,4,9,1,5,KGID100578,Darika,1996-12-22,2,3,0,2014-08-30
579,6,244,6,5,KGID100579,Avi,1989-07-31,1,2,0,1999-01-11
580,5,309,3,1,KGID100580,Vedant,1994-03-09,2,7,0,2009-11-03
581,2,272,2,4,KGID100581,Onkar,1986-11-21,2,6,0,2014-07-09
582,4,218,1,4,KGID100582,Lajita,1972-12-17,1,2,0,2013-02-22
583,14,132,1,6,KGID100583,Azad,1988-09-05,1,2,0,2013-10-26
584,13,336,1,3,KGID100584,Rayaan,1968-03-11,2,6,0,2000-08-31
585,14,334,3,3,KGID100585,Max,1982-10-10,2,6,0,1996-12-06
586,13,105,2,5,KGID100586,Yachana,1996-03-02,2,3,0,2021-04-19
587,16,130,8,5,KGID100587,David,1993-08-10,2,7,0,2007-08-21
588,4,118,2,6,KGID100588,Ekta,2004-06-04,1,2,0,2006-04-07
589,13,174,5,5,KGID100589,Krisha,1979-02-07,1,3,0,1995-11-21
590,1,47,5,4,KGID100590,Hema,1987-09-15,2,2,0,2012-12-23
591,8,190,1,1,KGID100591,Aishani,1990-01-25,2,7,0,1996-07-15
592,10,306,1,2,KGID100592,Yatin,1977-10-25,2,8,0,2000-02-24
593,10,100,1,5,KGID100593,Chameli,1996-01-11,1,3,0,2013-12-19
594,12,123,4,2,KGID100594,Vrinda,1979-03-23,1,5,0,2001-11-10
595,12,203,2,2,KGID100595,Anusha,1978-02-21,1,2,0,2009-07-01
596,10,287,6,3,KGID100596,Ladli,2000-08-21,2,5,0,2003-06-01
597,7,233,6,5,KGID100597,Hemani,2002-10-25,1,5,0,2017-05-10
598,4,287,1,3,KGID100598,Bina,1969-01-18,2,2,0,2022-06-25
599,9,276,5,5,KGID100599,Farhan,1980-04-23,2,8,0,2005-01-15
600,16,125,4,4,KGID100600,Aahana,1995-02-23,2,1,0,1997-04-11
601,9,35,2,2,KGID100601,Anika,2002-01-06,1,6,0,2013-09-02
602,12,265,3,6,KGID100602,Laksh,1971-07-15,2,4,0,2015-03-11
603,13,176,1,2,KGID100603,Wriddhish,1976-06-18,2,6,0,2012-10-09
604,9,94,7,6,KGID100604,Upkaar,1991-02-05,1,8,0,1991-10-14
605,8,124,5,2,KGID100605,Odika,1979-09-18,1,4,0,2006-01-23
606,12,80,4,1,KGID100606,Laksh,1967-09-08,1,8,0,2008-09-17
607,2,247,2,3,KGID100607,Nakul,1982-07-20,2,5,0,2021-10-16
608,9,204,1,5,KGID100608,Vamakshi,1985-02-27,1,1,0,1996-10-12
609,14,245,6,1,KGID100609,Bhavna,1979-05-18,2,7,0,2011-12-17
610,6,235,8,6,KGID100610,Gaurav,1991-08-18,2,6,0,1997-11-23
611,1,108,2,1,KGID100611,Baljiwan,2001-04-14,2,6,0,1995-12-14
612,9,96,3,2,KGID100612,Patrick,2002-01-18,2,8,0,1991-03-28
613,11,188,1,4,KGID100613,Mekhala,1996-08-25,1,7,0,1996-05-02
614,12,187,5,3,KGID100614,Bimala,1999-12-08,2,3,0,1990-04-26
615,8,52,4,2,KGID100615,Hredhaan,2001-11-06,2,7,0,2001-05-23
616,5,243,5,2,KGID100616,Suhani,2004-02-03,2,8,0,2008-06-21
617,11,250,2,5,KGID100617,Wakeeta,2000-05-25,1,7,0,1994-07-25
618,6,31,1,3,KGID100618,Yamini,1984-10-23,2,2,0,1996-07-22
619,11,134,2,5,KGID100619,Isaiah,1979-09-24,2,6,0,2014-11-10
620,4,180,5,5,KGID100620,Aarini,1994-01-30,1,3,1,1990-06-24
621,10,182,2,5,KGID100621,Geetika,1996-10-02,2,8,0,2009-04-21
622,13,315,1,6,KGID100622,Reyansh,1973-12-26,1,3,0,2019-02-09
623,11,216,3,5,KGID100623,Nidra,1998-02-03,2,2,0,2007-07-09
624,11,117,2,6,KGID100624,Gabriel,1982-04-29,2,5,0,1993-03-30
625,13,139,5,3,KGID100625,Logan,1985-02-27,2,7,0,2021-10-26
626,1,65,4,6,KGID100626,Abeer,1977-02-21,2,2,0,1998-01-03
627,13,53,1,4,KGID100627,Amara,2002-10-17,1,1,0,2000-04-07
628,3,54,1,2,KGID100628,Advay,1977-03-03,1,7,0,2002-03-23
629,8,146,2,2,KGID100629,Warinder,1969-10-16,1,3,0,1994-01-08
630,12,167,5,4,KGID100630,Damyanti,1973-05-27,2,8,0,2013-04-29
631,6,303,3,6,KGID100631,Deepa,1993-01-13,2,5,0,2011-09-19
632,16,277,1,1,KGID100632,Chakrika,1981-02-03,2,5,0,1997-07-05
633,9,80,2,1,KGID100633,Kiaan,1985-03-09,1,6,0,2005-06-20
634,1,252,7,4,KGID100634,Kashvi,1982-11-18,2,1,0,2008-09-03
635,10,306,1,1,KGID100635,Urishilla,1995-07-08,2,4,0,2017-04-08
636,14,203,1,6,KGID100636,Tejas,1995-09-07,2,7,0,2013-02-17
637,3,217,3,5,KGID100637,Finn,1986-12-09,2,5,0,2007-12-16
638,9,212,1,1,KGID100638,Janaki,1970-05-20,1,3,0,2009-03-07
639,15,317,2,6,KGID100639,David,1998-02-27,2,4,0,2020-09-12
640,5,26,7,1,KGID100640,Samaksh,1988-09-07,1,2,0,1995-02-04
641,5,225,4,2,KGID100641,Falak,1999-02-10,1,3,0,2005-01-08
642,7,176,2,4,KGID100642,Samesh,1994-01-08,2,8,0,2006-08-15
643,2,170,1,2,KGID100643,Yashvi,1983-12-23,1,5,0,1991-11-22
644,3,279,2,2,KGID100644,Kevin,1986-06-26,2,7,0,2005-07-13
645,4,128,2,4,KGID100645,Dalbir,1988-03-03,1,1,0,2012-11-15
646,4,267,4,2,KGID100646,Darika,1994-04-04,2,7,0,2003-06-18
647,10,166,1,6,KGID100647,Aarush,1995-02-02,1,2,0,2009-08-30
648,10,102,2,1,KGID100648,Chakradev,1983-03-04,1,2,0,2013-10-24
649,14,167,1,3,KGID100649,Darpan,2002-01-27,1,7,0,1992-05-07
650,1,22,3,6,KGID100650,Urmi,1968-08-31,2,3,0,2003-11-26
651,3,128,1,1,KGID100651,Krishna,1995-10-31,2,1,0,2023-04-06
652,5,275,4,2,KGID100652,Osha,1981-05-07,2,4,0,2020-04-21
653,12,225,4,1,KGID100653,Saumya,1999-09-02,2,6,0,2020-10-30
654,9,21,2,4,KGID100654,Keya,1970-06-18,2,8,0,2022-10-12
655,6,279,2,6,KGID100655,Kiaan,1991-09-04,2,5,0,2001-10-28
656,6,36,3,4,KGID100656,Pranav,2004-03-25,2,5,0,2003-05-14
657,15,1,4,5,KGID100657,Joshua,1994-06-05,2,3,0,1997-07-28
658,12,318,1,6,KGID100658,Aarush,1995-06-22,1,7,0,2023-04-08
659,16,283,1,3,KGID100659,Ubika,1992-05-31,2,7,0,2008-07-05
660,4,50,3,1,KGID100660,Ladli,1997-12-16,1,3,0,1998-06-01
661,2,104,1,2,KGID100661,Hiral,1973-03-26,1,1,0,1996-05-29
662,13,251,3,6,KGID100662,Isaiah,1968-09-07,2,1,0,2012-06-12
663,3,7,6,2,KGID100663,Amol,1976-05-25,2,2,0,1992-04-15
664,2,185,3,4,KGID100664,Bahadurjit,1984-01-05,2,1,0,2012-11-06
665,9,271,1,1,KGID100665,Chanakya,1976-07-19,2,2,0,1991-07-04
666,4,52,4,5,KGID100666,Reva,1976-03-01,2,4,0,1997-05-22
667,8,292,3,2,KGID100667,Daksh,1972-09-04,2,2,0,2023-10-12
668,12,235,4,4,KGID100668,Vivaan,1997-09-05,1,3,0,2014-11-14
669,13,259,2,2,KGID100669,Eiravati,1988-11-10,2,6,0,2016-04-07
670,11,191,2,6,KGID100670,Ekani,1976-04-04,2,6,0,2019-10-17
671,7,193,4,6,KGID100671,Timothy,1982-10-18,2,6,0,1999-05-10
672,15,204,1,1,KGID100672,Parth,1990-08-28,2,1,0,2004-07-10
673,10,4,2,2,KGID100673,Warhi,1969-03-24,1,6,0,2001-09-16
674,9,284,3,5,KGID100674,Lakshmi,1996-07-27,1,2,0,2000-11-02
